rank_within_available_evaluations,mode,source,repair_cost_usd,budget_remaining_usd,repaired_station_count,repaired_stations,repaired_road_component_count,served_total,served_ev,served_non_ev,finite_system_time_min,physical_in_vehicle_time_min,physical_wait_vehicle_min,physical_service_vehicle_min,charging_entries_period,average_wait_min_per_charging_session,average_service_min_per_charging_session,average_station_delay_min_per_charging_session,unstable_station_entries,potential_total,potential_ev,ev_completion_target,ev_target_shortfall,ev_target_rate,ev_target_feasible,completion_shortfall,completion_rate,completion_feasible,queue_feasible,hard_feasible,feasibility_violation,max_station_utilization,station_utilization_violation,unstable_station_count,nonfinite_wait_station_count
1205,screen,BIHMH gen 32 screen / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2207,1078515.3612064177,19712.551206417524,1058802.81,32392428.094963867,32325701.19511793,3266.2325671507865,63460.66727878513,872.4184888299976,3.7438827913094075,72.74108480196513,76.48496759327453,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9580352474319807,0.0,0,0
1206,screen,BIHMH gen 33 screen / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2257,1078515.3612064177,19712.551206417524,1058802.81,32393057.734926723,32323715.43444948,5356.529506913534,63985.77097032977,881.5707037308314,6.076120139025212,72.58155324302435,78.65767338204955,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9717618805840443,0.0,0,0
1207,screen,BIHMH gen 12 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1950,1078515.3612064177,19712.551206417524,1058802.81,32393230.997789044,32326494.464545958,3261.009562263164,63475.523680823186,872.4184888299976,3.737895979986063,72.75811378774235,76.49600976772841,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9578757609286637,0.0,0,0
1208,screen,BIHMH gen 20 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2072,1078515.3612064177,19712.551206417524,1058802.81,32393320.927264057,32326567.896457203,3288.1795482309,63464.85125862319,872.4184888299976,3.7690392745351886,72.74588064236929,76.51491991690447,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9582470506835548,0.0,0,0
1209,screen,BIHMH gen 16 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1976,1078515.3612064177,19712.551206417524,1058802.81,32393405.690979064,32326017.974208705,3313.5477700746474,64074.16900028383,872.4184888299986,3.798117316975308,73.44430433405161,77.24242165102692,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9473458501132751,0.0,0,0
1210,final,BIHMH gen 30 full / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2159,1078515.3612064177,19712.55120641757,1058802.81,32394086.851034064,32326692.266225543,1104.156934934764,66290.4278735839,897.5971534649998,1.2301252635131252,73.85320643863737,75.0833317021505,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8653444708152359,0.0,0,0
1211,screen,BIHMH gen 17 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1957,1078515.3612064177,19712.551206417524,1058802.81,32394560.500146125,32327822.64511103,3262.8462795051328,63475.00875558584,872.4184888299984,3.7400012967182072,72.75752356040994,76.49752485712814,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9578909944256773,0.0,0,0
1212,screen,BIHMH gen 18 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2067,1078515.3612064177,19712.551206417524,1058802.81,32395476.941758256,32328197.678802673,3191.6501530571545,64087.61280252872,880.503360382081,3.6248017857333177,72.78519956439334,76.41000135012665,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.95814251404544,0.0,0,0
1213,screen,BIHMH gen 16 screen / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2015,1078515.3612064177,19712.551206417524,1058802.81,32395878.30869211,32328589.561965413,3196.476585208619,64092.27014148483,880.5033603820816,3.6302832323337806,72.79048896948323,76.42077220181702,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9581334413435186,0.0,0,0
1214,screen,BIHMH gen 18 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2041,1078515.3612064177,19712.551206417524,1058802.81,32395973.029274233,32328644.47003859,3248.5266472212634,64080.03258842178,880.503360382081,3.6893972168506144,72.77659060905256,76.46598782590317,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9586830276829902,0.0,0,0
1215,screen,BIHMH gen 13 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1954,1078515.3612064177,19712.551206417524,1058802.81,32396277.375375737,32329530.72046182,3266.2411299753285,63480.413783942764,872.4184888299977,3.7438926063519027,72.7637190141127,76.5076116204646,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9579164960675829,0.0,0,0
1216,screen,BIHMH gen 10 screen / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1951,1078515.3612064177,19712.551206417524,1058802.81,32396932.80668519,32330190.711631916,3266.703708695765,63475.39134457691,872.4184888299982,3.7444228320708177,72.75796209879029,76.5023849308611,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9579445379792436,0.0,0,0
1217,screen,BIHMH gen 12 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1954,1078515.3612064177,19712.551206417524,1058802.81,32398972.210115094,32332226.239338093,3265.5006763737524,63480.47010062485,872.4184888299982,3.7430438696377477,72.7637835664838,76.50682743612154,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9578823419488414,0.0,0,0
1218,screen,BIHMH gen 6 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1941,1078515.3612064177,19712.551206417524,1058802.81,32399177.5451425,32332438.429435305,3263.152098120811,63475.96360907624,872.4184888299985,3.7403518379086944,72.7586180506146,76.49896988852329,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9578665541389224,0.0,0,0
1219,screen,BIHMH gen 14 screen / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1977,1078515.3612064177,19712.551206417524,1058802.81,32399986.172252223,32333258.54287943,3261.8311250716974,63465.79824772202,872.4184888299992,3.7388376872275373,72.74696611810236,76.48580380532991,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9580040433846466,0.0,0,0
1220,screen,BIHMH gen 16 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1982,1078515.3612064177,19712.551206417524,1058802.81,32400185.526844863,32332829.884488244,3279.5733814268133,64076.068975192014,872.4184888299978,3.759174551453002,73.44648215918092,77.20565671063392,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9469689637496469,0.0,0,0
1221,final,BIHMH gen 23 full / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,2119,1078515.3612064177,19712.55120641757,1058802.81,32400209.55375828,32332785.91460499,1194.0453061255548,66229.59384716238,897.1349820864314,1.330953903222691,73.82344370646972,75.15439760969241,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8791219261925164,0.0,0,0
1222,screen,BIHMH gen 19 screen / station_capacity_fix,24999953.04,46.96000000089407,4,C2;C4;C5;C7,2084,1078515.3612064177,19712.551206417524,1058802.81,32400302.878415465,32328808.640944295,5187.124107922427,66307.11336324603,890.2583352489562,5.826538098597948,74.48075545926069,80.30729355785864,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9532244950445673,0.0,0,0
1223,screen,BIHMH gen 9 screen / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1949,1078515.3612064177,19712.551206417524,1058802.81,32400378.947695702,32333641.48225324,3262.989804224608,63474.47563824145,872.4184888299984,3.7401658103333046,72.75691248057701,76.49707829091032,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9579139681320477,0.0,0,0
1224,screen,BIHMH gen 18 screen / crossover_fix,24999353.92,646.0799999982119,3,C4;C5;C7,2013,1078515.3612064177,19712.551206417524,1058802.81,32400494.269519664,32333149.641317084,3288.5113319163675,64056.116870665166,880.5033603820806,3.734808383342648,72.74942919339799,76.48423757674064,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9591439776863332,0.0,0,0
1225,screen,BIHMH gen 15 screen / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,1978,1078515.3612064177,19712.551206417524,1058802.81,32400637.533967797,32334107.869133443,2797.937993628226,63731.72684072611,872.4184888299983,3.207105339297136,73.0517838132899,76.25888915258703,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9474205700796997,0.0,0,0
1226,screen,BIHMH gen 17 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2041,1078515.3612064177,19712.551206417524,1058802.81,32401190.93651959,32333846.02728772,3253.579195481005,64091.33003638831,880.5033603820809,3.6951354666825624,72.78942127895668,76.48455674563924,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9586960411126797,0.0,0,0
1227,screen,BIHMH gen 15 screen / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,1979,1078515.3612064177,19712.551206417524,1058802.81,32401256.93115077,32333896.470110945,3283.794915036992,64076.666124792704,872.4184888299981,3.7640134374512106,73.44716663527619,77.2111800727274,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9469749824617346,0.0,0,0
1228,screen,BIHMH gen 8 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1953,1078515.3612064177,19712.551206417524,1058802.81,32401584.953649875,32334841.94008845,3263.1946887060435,63479.81887271765,872.4184888299984,3.7404006568938244,72.76303710373048,76.50343776062431,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9578591051921369,0.0,0,0
1229,screen,BIHMH gen 16 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1996,1078515.3612064177,19712.551206417524,1058802.81,32401756.41780535,32334433.1591094,3231.2966276702377,64091.96206828243,880.503360382081,3.669828842297735,72.79013908643199,76.45996792872972,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9584733750537129,0.0,0,0
1230,screen,BIHMH gen 13 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1976,1078515.3612064177,19712.551206417524,1058802.81,32401806.825630743,32335808.707559496,2521.6293385212084,63476.48873272585,872.4184888299981,2.8903896132496802,72.75921996776373,75.64960958101341,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9483445487463772,0.0,0,0
1231,screen,BIHMH gen 19 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,2047,1078515.3612064177,19712.551206417524,1058802.81,32401906.6746204,32334456.045149736,3375.1684200548575,64075.46105061141,872.4184888299983,3.868749302391907,73.44578533238459,77.31453463477649,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9469026730567064,0.0,0,0
1232,screen,BIHMH gen 9 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1975,1078515.3612064177,19712.551206417524,1058802.81,32402113.406826995,32336150.692151245,2486.638865577571,63476.07581017079,872.4184888299982,2.8502821723922955,72.75874665987267,75.60902883226497,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9477926748500455,0.0,0,0
1233,screen,BIHMH gen 18 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2036,1078515.3612064177,19712.551206417524,1058802.81,32402778.69136692,32335398.00259543,3288.721575973782,64091.96719551472,880.5033603820807,3.735047160463638,72.79014490950155,76.52519206996519,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9590819041756352,0.0,0,0
1234,screen,BIHMH gen 13 screen / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1976,1078515.3612064177,19712.551206417524,1058802.81,32402822.22148871,32336068.505299833,3269.8354701975363,63483.88071868204,872.4184888299978,3.74801257889745,72.76769294953893,76.51570552843637,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9579238405670626,0.0,0,0
1235,screen,BIHMH gen 9 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1980,1078515.3612064177,19712.551206417524,1058802.81,32403045.313775256,32336336.350175366,3214.1798855799925,63494.78371430938,872.4184888299977,3.6842179833792104,72.78019038714135,76.46440837052056,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9573965991382298,0.0,0,0
1236,screen,BIHMH gen 11 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1981,1078515.3612064177,19712.551206417524,1058802.81,32403775.308305632,32337020.082828794,3287.190069324974,63468.035407512834,872.4184888299978,3.767905095332667,72.74953043765721,76.51743553298988,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9582270984000485,0.0,0,0
1237,screen,BIHMH gen 10 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1971,1078515.3612064177,19712.551206417524,1058802.81,32404420.874106858,32338567.034958724,2360.1847157447714,63493.65443239146,872.4184888299989,2.7053355080885746,72.77889596028947,75.48423146837806,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9456382168371694,0.0,0,0
1238,screen,BIHMH gen 13 screen / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1976,1078515.3612064177,19712.551206417524,1058802.81,32405799.58486445,32339050.692091398,3265.143704750134,63483.74906830195,872.4184888299989,3.74263469488023,72.76754204675333,76.51017674163356,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9579226741962706,0.0,0,0
1239,screen,BIHMH gen 17 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2034,1078515.3612064177,19712.551206417524,1058802.81,32405953.15147466,32338707.90764854,3251.689968357605,63993.553857758794,872.418488829999,3.72721349901519,73.35190012258978,77.07911362160498,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.947127709285857,0.0,0,0
1240,screen,BIHMH gen 7 screen / swap_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1974,1078515.3612064177,19712.551206417524,1058802.81,32406374.395970196,32339691.862929057,3186.9618855691233,63495.571155572245,872.418488829999,3.6530196532665875,72.7810929829401,76.43411263620668,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.957103337940834,0.0,0,0
1241,screen,BIHMH gen 15 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1981,1078515.3612064177,19712.551206417524,1058802.81,32407567.67431368,32340797.00584139,3298.4608094071828,63472.20766288264,872.4184888299982,3.7808240559307196,72.75431283901986,76.53513689495058,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9582928568542477,0.0,0,0
1242,screen,BIHMH gen 12 screen / add_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1974,1078515.3612064177,19712.551206417524,1058802.81,32407585.74570244,32341582.610406574,2529.692913646794,63473.442382221336,872.4184888299988,2.8996323966487316,72.7557281223437,75.65536051899242,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9486150700581054,0.0,0,0
1243,screen,BIHMH gen 7 screen / add_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1953,1078515.3612064177,19712.551206417524,1058802.81,32408359.778500088,32341623.773720734,3253.3618988169314,63482.642880535364,872.4184888299975,3.7291299307285692,72.76627409131606,76.49540402204464,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9577005400021706,0.0,0,0
1244,screen,BIHMH gen 7 screen / swap_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1976,1078515.3612064177,19712.551206417524,1058802.81,32411177.29418286,32345155.135779396,2556.7842269250195,63465.374176540165,872.4184888299972,2.930685513501588,72.74648003122189,75.67716554472348,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9488218799250234,0.0,0,0
1245,screen,BIHMH gen 12 screen / mip_intensify,24999353.92,646.0799999982119,3,C4;C5;C7,1983,1078515.3612064177,19712.551206417524,1058802.81,32411243.06578597,32343853.43567263,3305.685668209868,64083.94444513127,880.503360382082,3.7543135176399693,72.78103335951262,76.53534687715259,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9592188676709945,0.0,0,0
1246,screen,BIHMH gen 11 screen / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1970,1078515.3612064177,19712.551206417524,1058802.81,32411330.38566083,32344613.751664232,3224.4360024401326,63492.197994156944,872.4184888299981,3.6959739433817242,72.77722653414469,76.47320047752642,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9575353156669025,0.0,0,0
1247,screen,BIHMH gen 14 screen / add_fix,24999574.16,425.839999999851,3,C4;C5;C7,1972,1078515.3612064177,19712.551206417524,1058802.81,32411462.040837713,32344090.94971633,3292.877204185094,64078.213917198496,880.5033603820816,3.73976676563301,72.77452511866927,76.51429188430228,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9591110657905391,0.0,0,0
1248,final,BIHMH gen 22 full / mip_intensify,24999574.16,425.839999999851,3,C4;C5;C7,2094,1078515.3612064177,19712.551206417582,1058802.81,32411547.31897982,32344259.860805854,1102.4754854324012,66184.98268853039,897.0445202326714,1.2290086618515277,73.78115711733419,75.01016577918571,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8713838829088931,0.0,0,0
1249,final,BIHMH gen 33 full / mip_intensify,24999794.4,205.60000000149012,3,C4;C5;C7,2257,1078515.3612064177,19712.55120641757,1058802.81,32413062.973189384,32345589.777077984,1136.7403526557991,66336.45575874372,898.6326516007279,1.2649666697854032,73.8193249940107,75.08429166379611,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8681706013551416,0.0,0,0
1250,screen,BIHMH gen 11 screen / crossover_fix,24999794.4,205.60000000149012,3,C4;C5;C7,1974,1078515.3612064177,19712.551206417524,1058802.81,32413307.61038318,32346008.954483397,3209.90020107321,64088.7556987066,880.5033603820815,3.645528620901936,72.7864975675916,76.43202618849354,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9582882724134976,0.0,0,0
1251,screen,BIHMH gen 15 screen / swap_fix,24999353.92,646.0799999982119,3,C4;C5;C7,1981,1078515.3612064177,19712.551206417524,1058802.81,32413597.4172918,32346281.73606125,3239.509847144038,64076.17138340593,880.5033603820816,3.679156710700456,72.77220538443034,76.45136209513079,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9586355809866304,0.0,0,0
1252,screen,BIHMH gen 8 screen / swap_fix,24999574.16,425.839999999851,3,C4;C5;C7,1977,1078515.3612064177,19712.551206417524,1058802.81,32413631.87771188,32347644.953464683,2511.162331610757,63475.761915586336,872.4184888299985,2.8783919228700436,72.75838686169267,75.63677878456271,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.9482017410009768,0.0,0,0
1253,final,BIHMH gen 20 full / swap_fix,24999794.4,205.60000000149012,3,C4;C5;C7,2076,1078515.3612064177,19712.551206417582,1058802.81,32413672.726193864,32346292.769173756,1110.0427364583002,66269.91428364659,897.33290960826,1.2370467243231955,73.85209388183189,75.08914060615508,0.0,1078704.78295037,19901.97295037,19712.0,0.0,1.0,True,0.0,1.0,True,True,True,0.0,0.8699253488383674,0.0,0,0
